replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0003952667466364801,29.52119255065918,0.687332034111023,0.026007236912846565,30.416645050048828,0.7013529539108276,0.0211616363376379,0.8954524993896484,0.014020919799804688,-0.004845600575208664
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004939956706948578,30.901844024658203,0.7274702191352844,0.020423777401447296,31.66779136657715,0.7198365330696106,0.01712147332727909,0.7659473419189453,-0.007633686065673828,-0.0033023040741682053
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00027139560552313924,25.894651412963867,0.6175675988197327,0.06356781721115112,25.967504501342773,0.618611752986908,0.06251034885644913,0.07285308837890625,0.001044154167175293,-0.0010574683547019958
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00031932746060192585,28.02642250061035,0.6178666353225708,0.030500857159495354,27.97075080871582,0.6126194000244141,0.030894357711076736,-0.05567169189453125,-0.005247235298156738,0.00039350055158138275
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00038178733666427433,29.202804565429688,0.6099499464035034,0.0430820994079113,29.09759521484375,0.5965214967727661,0.04413851723074913,-0.1052093505859375,-0.013428449630737305,0.0010564178228378296
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00018496561096981168,25.713520050048828,0.6207086443901062,0.028057962656021118,30.374425888061523,0.7197476029396057,0.009593241848051548,4.660905838012695,0.09903895854949951,-0.01846472080796957
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.000181424300535582,25.72353172302246,0.601129412651062,0.02530667930841446,29.41888427734375,0.6711696982383728,0.010806878097355366,3.695352554321289,0.07004028558731079,-0.014499801211059093
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,9.004542516777292e-05,25.876832962036133,0.4892219305038452,0.06877564638853073,25.973745346069336,0.49234041571617126,0.06725790351629257,0.09691238403320312,0.00311848521232605,-0.0015177428722381592
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.0001865924714365974,25.24439239501953,0.578391969203949,0.023841850459575653,28.452423095703125,0.6540735960006714,0.011390338651835918,3.2080307006835938,0.07568162679672241,-0.012451511807739735
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00024375048815272748,26.58049774169922,0.6458659172058105,0.029470622539520264,30.679656982421875,0.699491560459137,0.01146761979907751,4.099159240722656,0.053625643253326416,-0.018003002740442753
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00015715659537818283,32.27592849731445,0.6691556572914124,0.04210386797785759,32.281185150146484,0.6656786799430847,0.04205293580889702,0.00525665283203125,-0.0034769773483276367,-5.093216896057129e-05
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.0002201379684265703,25.43707275390625,0.5334751009941101,0.04309462383389473,25.430042266845703,0.53269362449646,0.0431644469499588,-0.007030487060546875,-0.0007814764976501465,6.982311606407166e-05
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.0002373953757341951,26.271305084228516,0.5030241012573242,0.03243732452392578,26.211938858032227,0.5007176995277405,0.03288378193974495,-0.05936622619628906,-0.0023064017295837402,0.0004464574158191681
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,11,0.00010787446808535606,21.33220672607422,0.30356281995773315,0.2245149314403534,21.375350952148438,0.3028601109981537,0.22229550778865814,0.04314422607421875,-0.0007027089595794678,-0.0022194236516952515
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.00044586186413653195,25.82334327697754,0.6368345618247986,0.05166888236999512,28.829910278320312,0.7096238732337952,0.025856655091047287,3.0065670013427734,0.07278931140899658,-0.02581222727894783
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.00039475219091400504,29.04384994506836,0.6733676195144653,0.029028769582509995,29.81051254272461,0.6841459274291992,0.024331148713827133,0.76666259765625,0.010778307914733887,-0.004697620868682861
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004920457722619176,30.36402130126953,0.7161224484443665,0.023116277530789375,31.03203010559082,0.7004181742668152,0.019820617511868477,0.6680088043212891,-0.01570427417755127,-0.0032956600189208984
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00027141309692524374,25.94580078125,0.6156429052352905,0.06282355636358261,27.039987564086914,0.6337329149246216,0.048831917345523834,1.094186782836914,0.018090009689331055,-0.013991639018058777
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00032218487467616796,27.917919158935547,0.6083423495292664,0.03127245977520943,28.293590545654297,0.6116177439689636,0.02868104912340641,0.37567138671875,0.0032753944396972656,-0.0025914106518030167
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0003836503892671317,29.135658264160156,0.598504900932312,0.043753378093242645,29.04387092590332,0.5866966843605042,0.04468793794512749,-0.09178733825683594,-0.011808216571807861,0.0009345598518848419
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.0001845933438744396,24.975534439086914,0.593008279800415,0.03325481340289116,29.702558517456055,0.6924850344657898,0.01119830273091793,4.727024078369141,0.09947675466537476,-0.02205651067197323
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.0001801794278435409,25.020278930664062,0.568740963935852,0.029755055904388428,28.5948429107666,0.6361643671989441,0.013064851984381676,3.574563980102539,0.06742340326309204,-0.016690203920006752
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,8.967483881860971e-05,25.36203384399414,0.4558205306529999,0.07743096351623535,25.640148162841797,0.46055230498313904,0.07262786477804184,0.27811431884765625,0.00473177433013916,-0.004803098738193512
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.0001863198122009635,25.38317108154297,0.5612727403640747,0.02309202216565609,28.391326904296875,0.6354809999465942,0.011551709845662117,3.0081558227539062,0.07420825958251953,-0.011540312319993973
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00024228711845353246,26.73007583618164,0.6293736100196838,0.028472866863012314,30.372220993041992,0.674277663230896,0.012308827601373196,3.6421451568603516,0.04490405321121216,-0.016164039261639118
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00015690411964897066,31.92791175842285,0.6362572908401489,0.04561669006943703,31.930572509765625,0.6291399002075195,0.04558873176574707,0.0026607513427734375,-0.0071173906326293945,-2.7958303689956665e-05
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.00021937955170869827,25.01091194152832,0.5131945013999939,0.04753779619932175,25.004669189453125,0.5120868682861328,0.04760619252920151,-0.0062427520751953125,-0.001107633113861084,6.839632987976074e-05
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.0002369276771787554,25.897668838500977,0.4780501425266266,0.035351552069187164,25.842592239379883,0.4765162467956543,0.03580273687839508,-0.05507659912109375,-0.00153389573097229,0.00045118480920791626
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,11,0.00010671893687685952,21.112802505493164,0.27965477108955383,0.23614877462387085,21.14974594116211,0.27931711077690125,0.23414844274520874,0.03694343566894531,-0.0003376603126525879,-0.0020003318786621094
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.000456799054518342,26.447629928588867,0.6623772978782654,0.04475073143839836,27.192319869995117,0.6859645843505859,0.03769912198185921,0.74468994140625,0.023587286472320557,-0.007051609456539154
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0003951888356823474,29.691631317138672,0.7037689685821533,0.025006355717778206,29.74245834350586,0.7027716636657715,0.02471541240811348,0.0508270263671875,-0.000997304916381836,-0.00029094330966472626
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004952385206706822,31.073957443237305,0.7421060800552368,0.01963019371032715,31.06757164001465,0.7282133102416992,0.019659072160720825,-0.00638580322265625,-0.013892769813537598,2.8878450393676758e-05
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00026907408027909696,25.62016487121582,0.5950436592102051,0.06771514564752579,27.70115852355957,0.6300365328788757,0.04193597286939621,2.08099365234375,0.034992873668670654,-0.025779172778129578
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00031850748928263783,27.58233642578125,0.5842596888542175,0.033784717321395874,28.491561889648438,0.594329297542572,0.027402998879551888,0.9092254638671875,0.010069608688354492,-0.0063817184418439865
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0003808345936704427,28.808765411376953,0.5747889876365662,0.047173816710710526,28.800704956054688,0.5603746175765991,0.04726143181324005,-0.008060455322265625,-0.014414370059967041,8.761510252952576e-05
