replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0003903794859070331,28.040925979614258,0.62868332862854,0.03656965121626854,30.67051887512207,0.6288904547691345,0.019960058853030205,2.6295928955078125,0.00020712614059448242,-0.016609592363238335
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004905958194285631,29.16473388671875,0.649291455745697,0.03046819381415844,31.488609313964844,0.6000123620033264,0.017842644825577736,2.3238754272460938,-0.049279093742370605,-0.012625548988580704
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00025988908600993454,24.98189926147461,0.557568371295929,0.0784355103969574,29.389766693115234,0.5891368985176086,0.02842666208744049,4.407867431640625,0.03156852722167969,-0.05000884830951691
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.0003036432317458093,26.54615592956543,0.5386387705802917,0.04288826882839203,28.737571716308594,0.533064603805542,0.02589387446641922,2.191415786743164,-0.005574166774749756,-0.01699439436197281
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00034791362122632563,27.46712875366211,0.5159295797348022,0.0642487034201622,28.45556640625,0.46870481967926025,0.051170624792575836,0.9884376525878906,-0.04722476005554199,-0.013078078627586365
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00018069507495965809,23.94182014465332,0.5489529371261597,0.04219158738851547,29.162952423095703,0.6476693749427795,0.012679806910455227,5.221132278442383,0.09871643781661987,-0.029511780478060246
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017684356134850532,23.835533142089844,0.5218012928962708,0.039087262004613876,28.064485549926758,0.5856819152832031,0.014761826023459435,4.228952407836914,0.06388062238693237,-0.024325435981154442
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,8.411087037529796e-05,24.402692794799805,0.3958546221256256,0.09657147526741028,25.15969467163086,0.4003283977508545,0.08112385123968124,0.7570018768310547,0.004473775625228882,-0.015447624027729034
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.00018114122212864459,24.192373275756836,0.5211486220359802,0.030376771464943886,27.99875831604004,0.6021938323974609,0.012644547037780285,3.806385040283203,0.08104521036148071,-0.0177322244271636
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00024051398213487118,25.48200035095215,0.582953691482544,0.03795236349105835,29.75783920288086,0.6240842342376709,0.014179311692714691,4.275838851928711,0.04113054275512695,-0.02377305179834366
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.0001579198142280802,31.445215225219727,0.6018118262290955,0.05097924545407295,31.504169464111328,0.5721642374992371,0.050291892141103745,0.05895423889160156,-0.0296475887298584,-0.0006873533129692078
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.0002174742112401873,24.37895393371582,0.4393516182899475,0.054983820766210556,26.745777130126953,0.46150168776512146,0.03188253194093704,2.366823196411133,0.02215006947517395,-0.023101288825273514
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.00023320699983742088,24.891298294067383,0.39526230096817017,0.044570326805114746,25.625972747802734,0.39732804894447327,0.03763383999466896,0.7346744537353516,0.0020657479763031006,-0.0069364868104457855
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,11,0.0001056820183293894,19.98688507080078,0.17662020027637482,0.3060394823551178,19.98370361328125,0.17798282206058502,0.3062637448310852,-0.00318145751953125,0.001362621784210205,0.00022426247596740723
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.0003923308104276657,22.983083724975586,0.5540670156478882,0.09936997294425964,30.05170440673828,0.6580407023429871,0.019516095519065857,7.068620681762695,0.10397368669509888,-0.07985387742519379
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0003918955917470157,27.0575008392334,0.611565113067627,0.045863110572099686,30.58230972290039,0.6161161065101624,0.020369606092572212,3.524808883666992,0.0045509934425354,-0.025493504479527473
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.00047897020704112947,27.58393096923828,0.6267991662025452,0.04384568706154823,31.368194580078125,0.5906995534896851,0.018344279378652573,3.7842636108398438,-0.03609961271286011,-0.02550140768289566
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00025802661548368633,24.992015838623047,0.554286003112793,0.07825296372175217,29.561790466308594,0.5884456038475037,0.027322692796587944,4.569774627685547,0.03415960073471069,-0.05093027092516422
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00030718959169462323,26.05722427368164,0.5386803150177002,0.04799893870949745,28.902572631835938,0.5400852560997009,0.024928554892539978,2.845348358154297,0.0014049410820007324,-0.023070383816957474
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0003302808618173003,26.508052825927734,0.5101473331451416,0.08012573421001434,28.78679847717285,0.47879400849342346,0.04741302505135536,2.278745651245117,-0.03135332465171814,-0.03271270915865898
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00018173882563132793,24.256107330322266,0.5546614527702332,0.03924615681171417,28.95764923095703,0.6452777981758118,0.013293618336319923,4.701541900634766,0.09061634540557861,-0.02595253847539425
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017582577129360288,24.18429183959961,0.5281806588172913,0.03607109934091568,28.13544273376465,0.5903621315956116,0.014522594399750233,3.951150894165039,0.06218147277832031,-0.021548504941165447
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,8.51541044539772e-05,24.621599197387695,0.39096736907958984,0.09182442724704742,25.1436824798584,0.39342200756073,0.08142348378896713,0.5220832824707031,0.0024546384811401367,-0.010400943458080292
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.00018264862592332065,24.735116958618164,0.5319194197654724,0.026808185502886772,27.654687881469727,0.5879119634628296,0.013687055557966232,2.9195709228515625,0.05599254369735718,-0.01312112994492054
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00024201719497796148,25.81641960144043,0.5884783267974854,0.035139624029397964,29.425508499145508,0.6251108646392822,0.015306935645639896,3.609088897705078,0.036632537841796875,-0.019832688383758068
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00015756997163407505,31.5507869720459,0.6023901700973511,0.04975493624806404,31.499006271362305,0.5702827572822571,0.05035172030329704,-0.05178070068359375,-0.032107412815093994,0.0005967840552330017
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.0002162251912523061,24.559595108032227,0.44058194756507874,0.05274372920393944,26.803808212280273,0.4640105366706848,0.031459350138902664,2.244213104248047,0.02342858910560608,-0.021284379065036774
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.00023180956486612558,25.212289810180664,0.4022058844566345,0.04139487072825432,25.676156997680664,0.39968493580818176,0.03720145672559738,0.4638671875,-0.002520948648452759,-0.004193414002656937
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,11,0.00010530991858104244,20.033203125,0.17683494091033936,0.30279281735420227,19.946746826171875,0.17487624287605286,0.30888092517852783,-0.086456298828125,-0.001958698034286499,0.0060881078243255615
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.00039050259510986507,23.304105758666992,0.563299834728241,0.09228958934545517,29.860437393188477,0.6599205136299133,0.020394811406731606,6.556331634521484,0.09662067890167236,-0.07189477793872356
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.00038999452954158187,27.1294002532959,0.6116756200790405,0.045110076665878296,30.52509307861328,0.6186700463294983,0.020639736205339432,3.395692825317383,0.006994426250457764,-0.024470340460538864
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004766963538713753,28.039287567138672,0.6299185156822205,0.03948129341006279,31.45662498474121,0.5944862961769104,0.01797453686594963,3.417337417602539,-0.03543221950531006,-0.02150675654411316
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00025406398344784975,24.747329711914062,0.5566834211349487,0.08278840035200119,29.465208053588867,0.582037091255188,0.02793711982667446,4.717878341674805,0.025353670120239258,-0.05485128052532673
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00030175098800100386,25.9057674407959,0.5335848927497864,0.049702417105436325,28.750207901000977,0.5330345630645752,0.025818638503551483,2.844440460205078,-0.0005503296852111816,-0.023883778601884842
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0003152740537188947,26.04399871826172,0.5052681565284729,0.08916153758764267,28.475610733032227,0.47246408462524414,0.05093500390648842,2.431612014770508,-0.03280407190322876,-0.03822653368115425
