replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.00027938373386859894,22.45014190673828,0.47360044717788696,0.1324950009584427,25.585735321044922,0.5420113205909729,0.06436356902122498,3.1355934143066406,0.06841087341308594,-0.06813143193721771
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.00038873805897310376,21.796253204345703,0.4650941491127014,0.16622446477413177,25.335102081298828,0.5198497176170349,0.0735885500907898,3.538848876953125,0.054755568504333496,-0.09263591468334198
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00020883075194433331,20.639503479003906,0.4437646269798279,0.21318282186985016,20.92034149169922,0.4206562638282776,0.199833482503891,0.2808380126953125,-0.023108363151550293,-0.013349339365959167
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.0002604918263386935,21.84568214416504,0.4182063937187195,0.12658612430095673,23.871225357055664,0.4501856863498688,0.07940203696489334,2.025543212890625,0.03197929263114929,-0.047184087336063385
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00018699417705647647,20.476648330688477,0.3765774965286255,0.3213013708591461,20.62012481689453,0.35849592089653015,0.3108599781990051,0.1434764862060547,-0.018081575632095337,-0.010441392660140991
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00016157621575985104,19.32308578491211,0.40248048305511475,0.12220790237188339,21.244922637939453,0.48743125796318054,0.07850829511880875,1.9218368530273438,0.0849507749080658,-0.043699607253074646
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00016463051724713296,20.355012893676758,0.38438910245895386,0.0871138647198677,23.920818328857422,0.45785918831825256,0.0383271649479866,3.565805435180664,0.0734700858592987,-0.048786699771881104
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,6.180252239573747e-05,20.955026626586914,0.28612467646598816,0.21360690891742706,22.334659576416016,0.30660295486450195,0.15547192096710205,1.3796329498291016,0.020478278398513794,-0.05813498795032501
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.0001649837795412168,19.819400787353516,0.3857771158218384,0.08314553648233414,21.193693161010742,0.43618789315223694,0.060591213405132294,1.3742923736572266,0.05041077733039856,-0.022554323077201843
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00021974484843667597,21.045940399169922,0.44124534726142883,0.10540106147527695,24.578054428100586,0.4941810965538025,0.046734072268009186,3.532114028930664,0.05293574929237366,-0.05866698920726776
seed-1,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00011608705972321332,24.9212646484375,0.45992791652679443,0.22897519171237946,25.298093795776367,0.45745763182640076,0.2099449783563614,0.3768291473388672,-0.0024702847003936768,-0.019030213356018066
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.00020597265393007547,20.071807861328125,0.3366457223892212,0.14823469519615173,19.80900001525879,0.31389686465263367,0.1574818193912506,-0.26280784606933594,-0.022748857736587524,0.009247124195098877
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.00021377137454692274,21.083187103271484,0.2982417941093445,0.10711662471294403,21.938587188720703,0.29060232639312744,0.0879664495587349,0.8554000854492188,-0.007639467716217041,-0.019150175154209137
seed-1,2,file_brain_AXT1_201_6002725.h5,AXT1,11,6.0258666053414345e-05,18.401769638061523,0.10771310329437256,0.44084811210632324,18.518489837646484,0.10786572843790054,0.4291577935218811,0.11672019958496094,0.00015262514352798462,-0.011690318584442139
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.0002431301836622879,17.546457290649414,0.4194925129413605,0.3474702835083008,17.520771026611328,0.44169461727142334,0.3495314121246338,-0.025686264038085938,0.022202104330062866,0.002061128616333008
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.00026215441175736487,21.901397705078125,0.4657866954803467,0.15033970773220062,23.95425033569336,0.5109174847602844,0.09371056407690048,2.0528526306152344,0.045130789279937744,-0.05662914365530014
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.00034036621218547225,20.611684799194336,0.44673556089401245,0.21834932267665863,22.562484741210938,0.4869813323020935,0.13933871686458588,1.9507999420166016,0.040245771408081055,-0.07901060581207275
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.0002423648111289367,21.228870391845703,0.4550705850124359,0.1861295849084854,23.001497268676758,0.4706610441207886,0.12375207990407944,1.7726268768310547,0.015590459108352661,-0.062377505004405975
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00028100094641558826,22.548309326171875,0.43290990591049194,0.10767705738544464,25.37171745300293,0.4685885012149811,0.05620596185326576,2.8234081268310547,0.035678595304489136,-0.05147109553217888
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00020214034884702414,20.836673736572266,0.382593035697937,0.29573994874954224,22.221433639526367,0.3880704343318939,0.2149977684020996,1.3847599029541016,0.005477398633956909,-0.08074218034744263
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00017575256060808897,19.905195236206055,0.41135910153388977,0.10687805712223053,22.107528686523438,0.4986271560192108,0.06436577439308167,2.202333450317383,0.08726805448532104,-0.042512282729148865
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017293520795647055,20.597688674926758,0.4005012512207031,0.08237957209348679,23.034364700317383,0.452431321144104,0.047005876898765564,2.436676025390625,0.05193006992340088,-0.03537369519472122
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,7.030909910099581e-05,21.67639923095703,0.29032382369041443,0.180916428565979,23.395450592041016,0.28413888812065125,0.12177912145853043,1.7190513610839844,-0.006184935569763184,-0.05913730710744858
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.00016157438221853226,20.24061393737793,0.393513023853302,0.07546013593673706,21.405359268188477,0.4372895061969757,0.05770890787243843,1.1647453308105469,0.043776482343673706,-0.01775122806429863
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00021915792603977025,21.31497573852539,0.44917190074920654,0.09906984865665436,24.383092880249023,0.5107150673866272,0.048879846930503845,3.068117141723633,0.061543166637420654,-0.05019000172615051
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00012186414824100211,25.45224380493164,0.4623663127422333,0.2026238739490509,26.166038513183594,0.4630686044692993,0.17191395163536072,0.7137947082519531,0.00070229172706604,-0.030709922313690186
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.00020515326468739659,20.129772186279297,0.33909693360328674,0.14626926183700562,20.285884857177734,0.3145517110824585,0.14110487699508667,0.1561126708984375,-0.024545222520828247,-0.005164384841918945
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.00021473394008353353,21.104564666748047,0.3008343577384949,0.10659067332744598,21.404098510742188,0.28681764006614685,0.09948688000440598,0.2995338439941406,-0.014016717672348022,-0.0071037933230400085
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,11,6.145081715658307e-05,18.402793884277344,0.1074506863951683,0.4407440423965454,18.350719451904297,0.10429812967777252,0.44606050848960876,-0.052074432373046875,-0.0031525567173957825,0.0053164660930633545
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.0002389646106166765,17.368330001831055,0.4158780574798584,0.36201798915863037,17.604759216308594,0.4350646436214447,0.3428366482257843,0.23642921447753906,0.019186586141586304,-0.01918134093284607
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0002596168778836727,21.825790405273438,0.4616223871707916,0.1529799848794937,22.254817962646484,0.4622378349304199,0.1385899931192398,0.4290275573730469,0.0006154477596282959,-0.014389991760253906
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.000338616082444787,20.496700286865234,0.44658729434013367,0.2242075800895691,21.761545181274414,0.4506894648075104,0.16755817830562592,1.2648448944091797,0.004102170467376709,-0.056649401783943176
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00021088142239023,20.537696838378906,0.4367969334125519,0.21823912858963013,21.157825469970703,0.4240751564502716,0.1891995221376419,0.6201286315917969,-0.012721776962280273,-0.02903960645198822
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00027018203400075436,21.646087646484375,0.4168287515640259,0.1325395107269287,23.528793334960938,0.4376864433288574,0.08591614663600922,1.8827056884765625,0.020857691764831543,-0.046623364090919495
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0001907789264805615,20.316925048828125,0.3768584430217743,0.33333802223205566,21.292526245117188,0.36659979820251465,0.26627153158187866,0.9756011962890625,-0.010258644819259644,-0.067066490650177
