run_id,volume,acquisition,base_seed,arm,slice,normalization_scale,synthetic_noise_added,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,noisy,2,0.00037635068292729557,True,21.673099517822266,0.5404194593429565,0.1343548744916916,29.273229598999023,0.6389356255531311,0.023347506299614906,7.600130081176758,0.09851616621017456,-0.11100736819207668
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,conditioning_only,2,0.00037635068292729557,False,21.673067092895508,0.5404129028320312,0.134355828166008,29.274763107299805,0.639003336429596,0.023339249193668365,7.601696014404297,0.0985904335975647,-0.11101657897233963
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,noisy,8,0.0003933365806005895,True,25.676223754882812,0.5600065588951111,0.06303636729717255,29.442569732666016,0.581378698348999,0.026482338085770607,3.766345977783203,0.02137213945388794,-0.03655402921140194
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,conditioning_only,8,0.0003933365806005895,False,25.67620086669922,0.560001790523529,0.0630367323756218,29.443309783935547,0.5813835263252258,0.026477843523025513,3.767108917236328,0.021381735801696777,-0.03655888885259628
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,noisy,13,0.00046545243822038174,True,26.824960708618164,0.6016277074813843,0.0522184818983078,30.187925338745117,0.5584795475006104,0.024072857573628426,3.362964630126953,-0.043148159980773926,-0.028145624324679375
ram-020,file_brain_AXT1POST_200_6001976.h5,AXT1POST,0,conditioning_only,13,0.00046545243822038174,False,26.824979782104492,0.6016409993171692,0.052218228578567505,30.18937110900879,0.5583323836326599,0.024064842611551285,3.364391326904297,-0.04330861568450928,-0.02815338596701622
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,noisy,2,0.00038757442962378263,True,23.87466049194336,0.6126061677932739,0.12191624939441681,31.305099487304688,0.6858608722686768,0.02203017845749855,7.430438995361328,0.07325470447540283,-0.09988607093691826
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,conditioning_only,2,0.00038757442962378263,False,23.87466812133789,0.6125987768173218,0.1219160407781601,31.30333709716797,0.6858158707618713,0.022039111703634262,7.428668975830078,0.07321709394454956,-0.09987692907452583
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,noisy,8,0.0004199622489977628,True,24.6982364654541,0.5433309674263,0.06264131516218185,28.879240036010742,0.5778371095657349,0.023919975385069847,4.181003570556641,0.034506142139434814,-0.03872133977711201
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,conditioning_only,8,0.0004199622489977628,False,24.6982479095459,0.5433308482170105,0.06264116615056992,28.88472557067871,0.577674388885498,0.023889778181910515,4.1864776611328125,0.03434354066848755,-0.0387513879686594
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,noisy,13,0.0004561932000797242,True,28.586366653442383,0.5207975506782532,0.05339232087135315,28.85116958618164,0.506841778755188,0.050234049558639526,0.2648029327392578,-0.013955771923065186,-0.003158271312713623
ram-020,file_brain_AXT1POST_200_6001979.h5,AXT1POST,0,conditioning_only,13,0.0004561932000797242,False,28.586153030395508,0.5207499861717224,0.05339491739869118,28.846860885620117,0.5067284107208252,0.050283901393413544,0.2607078552246094,-0.014021575450897217,-0.0031110160052776337
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,noisy,2,0.0003325324796605855,True,22.635799407958984,0.5683810114860535,0.17980562150478363,29.581655502319336,0.6190882921218872,0.03632600978016853,6.945856094360352,0.05070728063583374,-0.1434796117246151
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,conditioning_only,2,0.0003325324796605855,False,22.63579750061035,0.5683728456497192,0.17980565130710602,29.58300018310547,0.6191238760948181,0.03631475195288658,6.947202682495117,0.05075103044509888,-0.14349089935421944
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,noisy,8,0.00036561882006935775,True,24.554351806640625,0.5018834471702576,0.08443648368120193,28.356830596923828,0.5168835520744324,0.03517888858914375,3.802478790283203,0.015000104904174805,-0.04925759509205818
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,conditioning_only,8,0.00036561882006935775,False,24.55439567565918,0.5018908977508545,0.0844355896115303,28.354576110839844,0.5169155597686768,0.03519714996218681,3.800180435180664,0.015024662017822266,-0.04923843964934349
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,noisy,13,0.0004085443797521293,True,26.379581451416016,0.5266727805137634,0.06691616773605347,28.84585952758789,0.49557435512542725,0.03792303800582886,2.466278076171875,-0.03109842538833618,-0.02899312973022461
ram-020,file_brain_AXT1POST_200_6001982.h5,AXT1POST,0,conditioning_only,13,0.0004085443797521293,False,26.379535675048828,0.5266485214233398,0.06691684573888779,28.84838104248047,0.49551981687545776,0.03790101781487465,2.4688453674316406,-0.03112870454788208,-0.029015827924013138
ram-020,file_brain_AXT1POST_200_6001988.h5,AXT1POST,0,noisy,2,0.00030787623836658895,True,22.760286331176758,0.5948818922042847,0.14521117508411407,30.8681640625,0.6431587338447571,0.0224497988820076,8.107877731323242,0.04827684164047241,-0.12276137620210648
ram-020,file_brain_AXT1POST_200_6001988.h5,AXT1POST,0,conditioning_only,2,0.00030787623836658895,False,22.760269165039062,0.5948757529258728,0.14521180093288422,30.868473052978516,0.6431679129600525,0.02244820073246956,8.108203887939453,0.04829216003417969,-0.12276360020041466
ram-020,file_brain_AXT1POST_200_6001988.h5,AXT1POST,0,noisy,8,0.00034306276938878,True,24.152835845947266,0.544787585735321,0.08476966619491577,29.46307945251465,0.5603314638137817,0.02495836839079857,5.310243606567383,0.015543878078460693,-0.0598112978041172
