replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00017824958194978535,22.358917236328125,0.49594351649284363,0.06074579432606697,27.102418899536133,0.5900329947471619,0.020378218963742256,4.743501663208008,0.09408947825431824,-0.040367575362324715
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017493603809271008,22.478103637695312,0.4669947326183319,0.05342913419008255,25.9033145904541,0.5220398306846619,0.024280469864606857,3.425210952758789,0.055045098066329956,-0.029148664325475693
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,8.383514796150848e-05,23.704544067382812,0.35937583446502686,0.11341319978237152,23.95318031311035,0.3636811077594757,0.10710260272026062,0.24863624572753906,0.0043052732944488525,-0.006310597062110901
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.0001799978781491518,23.013137817382812,0.467680960893631,0.03985337167978287,26.261619567871094,0.5366990566253662,0.018863266333937645,3.2484817504882812,0.06901809573173523,-0.020990105345845222
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00023697999131400138,24.343294143676758,0.545205295085907,0.049329809844493866,28.109325408935547,0.5782867670059204,0.020725572481751442,3.766031265258789,0.03308147192001343,-0.028604237362742424
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00015920800797175616,30.954936981201172,0.5642760992050171,0.057071786373853683,30.716903686523438,0.5342494249343872,0.06028709560632706,-0.23803329467773438,-0.030026674270629883,0.0032153092324733734
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.00021428590116556734,23.657440185546875,0.4312543272972107,0.06492117792367935,24.476259231567383,0.4451671540737152,0.053765613585710526,0.8188190460205078,0.013912826776504517,-0.011155564337968826
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.000232204984058626,24.389949798583984,0.3858835995197296,0.05002425238490105,24.58568000793457,0.3861406743526459,0.047819796949625015,0.19573020935058594,0.00025707483291625977,-0.0022044554352760315
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,11,0.0001053675077855587,19.93669891357422,0.18235893547534943,0.3095964789390564,19.95517921447754,0.18418529629707336,0.30828192830085754,0.018480300903320312,0.001826360821723938,-0.0013145506381988525
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.0003760411636903882,21.596065521240234,0.5359452962875366,0.13675925135612488,28.80971908569336,0.6158221364021301,0.02597714029252529,7.213653564453125,0.0798768401145935,-0.11078211106359959
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.00039422264671884477,25.66465187072754,0.5712950229644775,0.0632045641541481,29.18079376220703,0.5908744931221008,0.02812770940363407,3.516141891479492,0.01957947015762329,-0.03507685475051403
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0004651608469430357,26.788869857788086,0.6146903038024902,0.052654244005680084,29.99866485595703,0.5642586350440979,0.025145122781395912,3.2097949981689453,-0.050431668758392334,-0.027509121224284172
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00023976965167094022,23.410621643066406,0.5286129713058472,0.11262647062540054,25.921863555908203,0.558161735534668,0.06317076086997986,2.511241912841797,0.0295487642288208,-0.049455709755420685
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00030137665453366935,24.678714752197266,0.5037052631378174,0.06592992693185806,26.900394439697266,0.5069873929023743,0.039528895169496536,2.2216796875,0.0032821297645568848,-0.026401031762361526
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0003237230412196368,25.667831420898438,0.49859654903411865,0.09722867608070374,26.85618782043457,0.49016013741493225,0.07395347207784653,1.1883563995361328,-0.008436411619186401,-0.023275204002857208
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00017812162695918232,22.843833923339844,0.5125942826271057,0.054328132420778275,28.140270233154297,0.6069954037666321,0.016046522185206413,5.296436309814453,0.09440112113952637,-0.03828161023557186
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017473629850428551,22.9420166015625,0.4823494851589203,0.048016104847192764,27.02423858642578,0.5394499897956848,0.018757063895463943,4.082221984863281,0.057100504636764526,-0.02925904095172882
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,8.333090227097273e-05,23.926101684570312,0.36461538076400757,0.10777246952056885,24.462738037109375,0.3640221059322357,0.09524542838335037,0.5366363525390625,-0.0005932748317718506,-0.012527041137218475
