replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-1,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.0003322153934277594,20.365646362304688,0.4494909942150116,0.23107638955116272,21.012590408325195,0.4414796829223633,0.19909530878067017,0.6469440460205078,-0.008011311292648315,-0.031981080770492554
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00021021404245402664,20.427356719970703,0.4462451934814453,0.22385495901107788,20.309242248535156,0.4173382520675659,0.23002663254737854,-0.11811447143554688,-0.028906941413879395,0.006171673536300659
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00026759615866467357,21.65570831298828,0.4220520555973053,0.13224628567695618,23.83717155456543,0.4534607529640198,0.08002709597349167,2.1814632415771484,0.03140869736671448,-0.05221918970346451
seed-1,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00018175321747548878,20.139286041259766,0.39293479919433594,0.34725525975227356,19.968482971191406,0.3768049478530884,0.3611845076084137,-0.17080307006835938,-0.01612985134124756,0.013929247856140137
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00015655066817998886,19.132774353027344,0.38245630264282227,0.12768228352069855,19.67536163330078,0.4085591733455658,0.11268647015094757,0.5425872802734375,0.02610287070274353,-0.014995813369750977
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00015910391812212765,20.160139083862305,0.36478111147880554,0.09111179411411285,21.808752059936523,0.3849821388721466,0.06233232468366623,1.6486129760742188,0.020201027393341064,-0.028779469430446625
seed-2,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,6.017965642968193e-05,20.82866668701172,0.2674565315246582,0.2199132740497589,21.755844116210938,0.27206405997276306,0.17763708531856537,0.9271774291992188,0.004607528448104858,-0.04227618873119354
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.00016566956765018404,19.722888946533203,0.37309733033180237,0.08501392602920532,19.983678817749023,0.39308199286460876,0.08005917817354202,0.2607898712158203,0.019984662532806396,-0.0049547478556632996
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.00022025383077561855,20.968713760375977,0.4216550290584564,0.10729207843542099,22.777647018432617,0.4378744065761566,0.07074151933193207,1.8089332580566406,0.016219377517700195,-0.03655055910348892
seed-2,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.00011598895071074367,24.83287239074707,0.41932815313339233,0.2336832880973816,25.213590621948242,0.4094769060611725,0.21406996250152588,0.3807182312011719,-0.009851247072219849,-0.019613325595855713
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.000203682531719096,19.970664978027344,0.32769912481307983,0.1517273485660553,19.629039764404297,0.2958946228027344,0.16414450109004974,-0.3416252136230469,-0.03180450201034546,0.012417152523994446
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.00021013682999182492,20.98084831237793,0.28440380096435547,0.10967075824737549,22.01504135131836,0.27846652269363403,0.0864313617348671,1.0341930389404297,-0.0059372782707214355,-0.023239396512508392
seed-2,2,file_brain_AXT1_201_6002725.h5,AXT1,11,5.851686364621855e-05,18.203800201416016,0.09819276630878448,0.46140870451927185,18.196372985839844,0.10229793936014175,0.4621983468532562,-0.007427215576171875,0.004105173051357269,0.000789642333984375
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.00026571264606900513,18.165298461914062,0.4307711720466614,0.3013238310813904,19.282318115234375,0.47063806653022766,0.23298689723014832,1.1170196533203125,0.039866894483566284,-0.06833693385124207
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0002880892134271562,22.020856857299805,0.464304119348526,0.1462607979774475,23.338336944580078,0.4944515526294708,0.107989102602005,1.3174800872802734,0.030147433280944824,-0.038271695375442505
seed-2,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.00033377602812834084,21.143402099609375,0.46463263034820557,0.19318784773349762,22.534204483032227,0.46270620822906494,0.14024899899959564,1.3908023834228516,-0.001926422119140625,-0.05293884873390198
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00020471715833991766,20.351119995117188,0.4344500005245209,0.2278193086385727,20.290302276611328,0.40231242775917053,0.23103196918964386,-0.060817718505859375,-0.03213757276535034,0.003212660551071167
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00026126400916837156,21.60154914855957,0.4040484130382538,0.13390573859214783,23.212581634521484,0.4082448482513428,0.09240514785051346,1.611032485961914,0.004196435213088989,-0.04150059074163437
seed-2,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.00017856148770079017,20.355361938476562,0.37032946944236755,0.33040082454681396,21.015968322753906,0.3491075038909912,0.2837792634963989,0.6606063842773438,-0.021221965551376343,-0.04662156105041504
