replicate,volume_index,filename,acquisition,slice,normalization_scale,zf_psnr,zf_ssim,zf_nmse,ram_psnr,ram_ssim,ram_nmse,delta_psnr,delta_ssim,delta_nmse
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.00018006362370215356,20.9783878326416,0.44209209084510803,0.08347746729850769,23.2330265045166,0.5114380121231079,0.049671269953250885,2.254638671875,0.06934592127799988,-0.033806197345256805
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,8,0.00017898106307256967,21.31915283203125,0.41501402854919434,0.06977074593305588,23.500633239746094,0.44145408272743225,0.04222067445516586,2.1814804077148438,0.026440054178237915,-0.027550071477890015
seed-0,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,13,7.517333870055154e-05,21.689252853393555,0.29778003692626953,0.18038178980350494,22.304906845092773,0.298435777425766,0.15654076635837555,0.6156539916992188,0.00065574049949646,-0.023841023445129395
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,2,0.00017783488146960735,21.385738372802734,0.41074132919311523,0.05797024443745613,22.540891647338867,0.4221428334712982,0.04443136230111122,1.1551532745361328,0.011401504278182983,-0.01353888213634491
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,8,0.0002457982627674937,22.599876403808594,0.4794781506061554,0.07369723916053772,24.332477569580078,0.4617495536804199,0.04945282265543938,1.7326011657714844,-0.017728596925735474,-0.024244416505098343
seed-0,1,file_brain_AXFLAIR_200_6002471.h5,AXFLAIR,13,0.0001615676301298663,29.11246109008789,0.5028291344642639,0.08723059296607971,29.968101501464844,0.43172457814216614,0.07163157314062119,0.8556404113769531,-0.07110455632209778,-0.015599019825458527
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,2,0.0002002800756599754,22.060546875,0.3765871226787567,0.09377254545688629,21.594980239868164,0.3720691502094269,0.10438363999128342,-0.46556663513183594,-0.004517972469329834,0.010611094534397125
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,6,0.0002230213285656646,22.618974685668945,0.3297288417816162,0.07521043717861176,23.058082580566406,0.3298776149749756,0.06797783821821213,0.43910789489746094,0.000148773193359375,-0.007232598960399628
seed-0,2,file_brain_AXT1_201_6002725.h5,AXT1,11,8.723394421394914e-05,19.16127586364746,0.13161662220954895,0.37011629343032837,19.21297264099121,0.13468949496746063,0.3657367527484894,0.05169677734375,0.003072872757911682,-0.004379540681838989
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,2,0.000366766907973215,19.704559326171875,0.49225860834121704,0.21140119433403015,24.367862701416016,0.5480284094810486,0.07223992049694061,4.663303375244141,0.05576980113983154,-0.13916127383708954
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,8,0.0003847110492642969,23.876049041748047,0.5176190137863159,0.09541326761245728,27.34020233154297,0.521865963935852,0.04297276958823204,3.464153289794922,0.004246950149536133,-0.052440498024225235
seed-0,3,file_brain_AXT1POST_200_6001976.h5,AXT1POST,13,0.00043931498657912016,23.10409927368164,0.5371425747871399,0.12300147116184235,27.664813995361328,0.5219366550445557,0.04303668439388275,4.5607147216796875,-0.015205919742584229,-0.0799647867679596
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,2,0.00022888042440172285,22.239213943481445,0.4828013479709625,0.1474962830543518,23.924943923950195,0.4899848401546478,0.10004794597625732,1.68572998046875,0.007183492183685303,-0.04744833707809448
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,8,0.00028683157870545983,23.02518081665039,0.4467468857765198,0.09647971391677856,25.016536712646484,0.41163381934165955,0.060995835810899734,1.9913558959960938,-0.03511306643486023,-0.03548387810587883
seed-0,4,file_brain_AXT1PRE_200_6002079.h5,AXT1PRE,13,0.0002465108409523964,22.01532745361328,0.4179249405860901,0.22544708847999573,23.88245964050293,0.41734275221824646,0.1466667503118515,1.8671321868896484,-0.0005821883678436279,-0.07878033816814423
seed-1,0,file_brain_AXFLAIR_200_6002462.h5,AXFLAIR,2,0.0001811005495255813,21.12918472290039,0.43633243441581726,0.08062870055437088,23.916093826293945,0.49642661213874817,0.04244226962327957,2.7869091033935547,0.06009417772293091,-0.03818643093109131
